Agreement,Freedom,Happiness
0.7,9,4.840393060536
0.7,10,4.65948526801627
0.06,1,3.50682875389002
0.06,2,4.29756707116502
0.06,3,4.19130983786131
0.06,4,4.3724499611922
0.06,5,4.82903337596009
0.06,6,5.87680762174564
0.06,7,6.08184104962316
0.06,8,6.56750813348919
0.06,9,7.38987613944258
0.06,10,7.77765646787241
0.7,1,4.03228023091882
0.7,2,5.40148570870038
0.7,3,5.29069709851547
0.7,4,5.83489839177662
0.7,5,5.54652555766246
0.7,6,4.40776040616249
0.7,7,4.40445454025115
0.7,8,4.81137168775856
0.7,9,5.25411868110852
0.7,10,4.34686643314474
0.06,1,3.9168977167498
0.06,2,2.62252521276155
0.06,3,4.46158081747893
0.06,4,3.83869857161513
0.06,5,4.07416979516228
0.06,6,5.77593797429138
0.06,7,6.41522267353325
0.06,8,6.42737132940054
0.06,9,8.18750151761306
0.06,10,7.62729261379486
0.7,1,6.58805640416885
0.7,2,5.33323413055586
0.7,3,4.60152311482342
0.7,4,4.92069615172908
0.7,5,5.10666704881143
0.7,6,4.64717090309181
0.7,7,3.92496830658496
0.7,8,5.34831259727459
0.7,9,5.3987188420487
0.7,10,3.91752827082535
0.06,1,3.96169137867872
0.06,2,4.32851285771713
0.06,3,3.26241453157107
0.06,4,5.15692144329684
0.06,5,6.45906987736512
0.06,6,5.52758545235228
0.06,7,6.29298547303238
0.06,8,6.73085972383462
0.06,9,7.48384690956497
0.06,10,8.24058966741273
0.7,1,4.13116329542917
0.7,2,5.23003281649758
0.7,3,4.62662720774152
0.7,4,4.75060777537449
0.7,5,4.46956273632291
0.7,6,4.37209417245901
0.7,7,4.64407859678892
0.7,8,4.07634447540057
0.7,9,5.64635075438928
0.7,10,4.28136687530935
0.06,1,3.84584238430672
0.06,2,3.83947578214429
0.06,3,4.62759605900535
0.06,4,5.38148161702905
0.06,5,5.13425523707098
0.06,6,5.05543151469714
0.06,7,6.54193773242877
0.06,8,6.71481904395981
0.06,9,7.45550335769674
0.06,10,6.9451602268328
0.7,1,5.31648546522794
0.7,2,5.79856878874347
0.7,3,4.40786835140626
0.7,4,4.29281412409148
0.7,5,5.55942717819308
0.7,6,4.81035849804125
0.7,7,3.98667420548088
0.7,8,4.45250423255696
0.7,9,4.29627026171153
0.7,10,4.50486383716659
0.06,1,2.95482795707284
0.06,2,3.25309584190706
0.06,3,4.22699590164878
0.06,4,3.59688323719379
0.06,5,4.77211909181806
0.06,6,5.34004790414233
0.06,7,6.14387900106288
0.06,8,6.54613431941308
0.06,9,8.56004490029048
0.06,10,7.83651248469775
0.7,1,4.60180901635573
0.7,2,5.78544544580083
0.7,3,4.93626707094584
0.7,4,4.82278480577412
0.7,5,5.07153402848428
0.7,6,4.70096475825606
0.7,7,4.36042433504843
0.7,8,2.83176517293654
0.7,9,4.06783345688506
0.7,10,4.36306998101137
0.06,1,3.8935334742231
0.06,2,2.98465990237423
0.06,3,4.66946978328067
0.06,4,5.78656533648719
0.06,5,4.81407076303777
0.06,6,7.14112102250296
0.06,7,5.9307629488982
0.06,8,6.47048874309884
0.06,9,7.41005690091561
0.06,10,7.81016129779302
0.7,1,5.01850816048379
0.7,2,5.15726754854877
0.7,3,4.41569943183008
0.7,4,4.70597193278297
0.7,5,5.25340200785292
0.7,6,5.2882583848292
0.7,7,4.03363796052399
0.7,8,4.08911837377955
0.7,9,3.48532385548219
0.7,10,4.16318321763094
0.06,1,3.1792644642363
0.06,2,2.68470283637767
0.06,3,3.95869376466921
0.06,4,3.9637558740196
0.06,5,5.62672885139454
0.06,6,5.63907876809476
0.06,7,4.52908888859196
0.06,8,5.47715961636147
0.06,9,6.96219995080299
0.06,10,7.244322635309
0.7,1,5.0290471550615
0.7,2,4.778094518952
0.7,3,5.06724873426734
0.7,4,4.78178460913066
0.7,5,5.15288150430966
0.7,6,5.50289121564594
0.7,7,4.15911721080507
0.7,8,4.85636546132052
0.7,9,3.81460638085587
0.7,10,4.12549124086365
0.06,1,2.63247988352906
0.06,2,3.04467951999366
0.06,3,3.25992666136548
0.06,4,3.83638944202687
0.06,5,5.21038073080225
0.06,6,4.98989792719021
0.06,7,5.91167869753072
0.06,8,6.70991847374317
0.06,9,7.15339950120065
0.06,10,7.68095341549943
0.7,1,5.21109745444844
0.7,2,5.92484985142745
0.7,3,5.34179431077104
0.7,4,4.25008077039428
0.7,5,4.22689714506448
0.7,6,6.01629163972866
0.7,7,4.39816232319045
0.7,8,4.77540756255157
0.7,9,5.39695272422625
0.7,10,4.3905388254894
0.06,1,3.91085158378069
0.06,2,3.36279695337512
0.06,3,4.55882584278601
0.06,4,4.99430234903426
0.06,5,4.77649675320416
0.06,6,6.35225584418468
0.06,7,5.30415241553993
0.06,8,6.72442110304312
0.06,9,7.40829442032304
0.06,10,8.16287652636654
0.7,1,5.04857958949873
0.7,2,4.80079325191109
0.7,3,4.39084086729903
0.7,4,4.9125082156336
0.7,5,5.14657474124753
0.7,6,4.65352677813852
0.7,7,4.77274587521011
0.7,8,4.59472770492933
0.7,9,4.33573110361121
0.7,10,4.43432748551818
0.06,1,3.46075566386823
0.06,2,3.77402767687758
0.06,3,4.18799548532889
0.06,4,5.26880247649651
0.06,5,5.43479997446674
0.06,6,5.35635258595147
0.06,7,6.22844181528891
0.06,8,6.99779702241201
0.06,9,7.58342170654517
0.06,10,7.74772154911882
0.7,1,5.29865063890198
0.7,2,4.35691239481013
0.7,3,5.22424731234403
0.7,4,5.19774675901215
0.7,5,3.75596841941835
0.7,6,4.00090932217808
0.7,7,4.42867503365828
0.7,8,4.3622421848823
0.7,9,4.33430909966543
0.7,10,4.19333950066105
0.06,1,2.61466021823996
0.06,2,3.15081876448594
0.06,3,4.61198229806373
0.06,4,4.14415460210649
0.06,5,5.1284492183258
0.06,6,6.16759932512061
0.06,7,7.63337728017624
0.06,8,6.52005780727114
0.06,9,8.17372899726529
0.06,10,7.58456299678961
0.7,1,5.28758199864657
0.7,2,4.89616986361354
0.7,3,4.73188767003221
0.7,4,6.08055758455698
0.7,5,4.99740602693979
0.7,6,5.54445681572238
0.7,7,5.19927490770272
0.7,8,4.8049863371514
0.7,9,4.56830248408285
0.7,10,3.65333181982228
0.06,1,2.62367249962657
0.06,2,3.81387502199875
0.06,3,4.88136803481019
0.06,4,3.40801381044871
0.06,5,5.8449401363767
0.06,6,6.29143057575169
0.06,7,5.13039332461312
0.06,8,6.66171487892152
0.06,9,7.4967981807959
0.06,10,8.54282178109649
0.7,1,5.41311562923087
0.7,2,4.65806092547484
0.7,3,5.00680410951157
0.7,4,6.09991237854194
0.7,5,4.10503693234095
0.7,6,4.52583360257354
0.7,7,4.5517053440377
0.7,8,4.5792896692681
0.7,9,4.24119845250113
0.7,10,5.01901819083559
0.06,1,3.13575467764734
0.06,2,3.90880126915112
0.06,3,5.01116363310652
0.06,4,5.48134495974042
0.06,5,5.4281702785336
0.06,6,6.59746460725472
0.06,7,6.91878444885925
0.06,8,6.58227909797305
0.06,9,8.44074134798394
0.06,10,7.40212642115211
0.7,1,5.53764577077708
0.7,2,4.47218469428395
0.7,3,5.18745807401179
0.7,4,4.70104036663887
0.7,5,5.67741179770735
0.7,6,3.36302338573538
0.7,7,4.33088450933617
0.7,8,4.12695655030099
0.7,9,3.96827819554812
0.7,10,4.55690440140935
0.06,1,3.35255054069887
0.06,2,3.1854114133556
0.06,3,4.38110058311606
0.06,4,5.12768446843563
0.06,5,5.25614103747393
0.06,6,4.86100955894919
0.06,7,6.19217031079854
0.06,8,6.77993269665721
0.06,9,7.27625669717519
0.06,10,7.49067781725364
0.7,1,5.16961642153646
0.7,2,5.33149094644149
0.7,3,4.74604454117663
0.7,4,4.89279946922746
0.7,5,4.94842768771618
0.7,6,4.66318311917132
0.7,7,5.06512740851989
0.7,8,4.88954905036892
0.7,9,5.13657624915813
0.7,10,3.77552080825735
0.06,1,3.52736855217344
0.06,2,3.96934149646625
0.06,3,3.9844783810146
0.06,4,4.80881018042195
0.06,5,5.70124597326211
0.06,6,5.34675433206431
0.06,7,5.54001607358492
0.06,8,6.45422414695405
0.06,9,7.17127621302676
0.06,10,7.57384659630612
0.7,1,4.47367650224112
0.7,2,4.48725680326511
0.7,3,5.78846045992375
0.7,4,4.63525228329699
0.7,5,5.31351525573837
0.7,6,4.29225724437284
0.7,7,4.49043981309504
0.7,8,4.69909105803049
0.7,9,4.22072795638078
0.7,10,4.93947038426693
0.06,1,2.01549433377618
0.06,2,4.02444734368625
0.06,3,3.79608788563119
0.06,4,4.92805605367348
0.06,5,4.38385158485326
0.06,6,5.68067487435064
0.06,7,6.29071582901506
0.06,8,6.68628448779932
0.06,9,6.18589833528983
0.06,10,7.89846861609346
0.7,1,4.80096110295066
0.7,2,5.64529969404612
0.7,3,5.93138282871784
0.7,4,4.09409711328821
0.7,5,5.06285744700299
0.7,6,5.18717243394058
0.7,7,3.29514161441146
0.7,8,5.23231029664967
0.7,9,4.0821761918334
0.7,10,4.08486218502647
0.06,1,3.58172964186017
0.06,2,4.17433024569108
0.06,3,3.8761065877123
0.06,4,3.3878234886493
0.06,5,5.03801389710309
0.06,6,6.12780658552469
0.06,7,6.66625676965422
0.06,8,6.50516521421133
0.06,9,8.21555609828409
0.06,10,7.54245467140615
0.7,1,5.38744130364947
0.7,2,5.1459011285195
0.7,3,5.15720899530507
0.7,4,5.06796604467623
0.7,5,5.05975267952912
0.7,6,5.06791412641504
0.7,7,5.10921588133568
0.7,8,5.42179169284427
0.7,9,4.30123899560088
0.7,10,5.04122911972448
0.06,1,2.68548715402875
0.06,2,3.71095799134606
0.06,3,4.97934525349037
0.06,4,4.48154418100157
0.06,5,4.9274265174969
0.06,6,4.62619042480702
0.06,7,7.87843122574581
0.06,8,5.96127218849783
0.06,9,8.97291899674794
0.06,10,8.69844452267281
0.7,1,5.5848871307571
0.7,2,5.15631093909445
0.7,3,5.15232663750383
0.7,4,5.02119447507372
0.7,5,4.9349572282548
0.7,6,5.54101973828705
0.7,7,4.09517101046617
0.7,8,4.0541351070763
0.7,9,4.72769792021348
0.7,10,4.4889641752506
0.06,1,2.85382417588858
0.06,2,2.6592324053856
0.06,3,3.95226016786033
0.06,4,4.55446802563808
0.06,5,5.42740660696789
0.06,6,5.30804633875677
0.06,7,6.4989082276848
0.06,8,6.78988571904651
0.06,9,7.12164476157113
0.06,10,7.38661155111584
0.7,1,4.88358985957665
0.7,2,4.14862739999891
0.7,3,3.05407264180367
0.7,4,4.69163393272673
0.7,5,5.04148839158599
0.7,6,4.22502318760919
0.7,7,4.66008061314674
0.7,8,4.70012911738077
0.7,9,5.01215007950755
0.7,10,5.21788978379564
0.06,1,3.18470383401815
0.06,2,3.94985316338059
0.06,3,3.5081516231233
0.06,4,4.30388147227976
0.06,5,4.78939417858061
0.06,6,5.9862155511474
0.06,7,4.315235139917
0.06,8,6.58348461810902
0.06,9,6.5514957763041
0.06,10,7.81092557655481
0.7,1,5.45342731253285
0.7,2,5.64730226452643
0.7,3,5.021691004661
0.7,4,4.43557140366988
0.7,5,4.85577087557011
0.7,6,4.90818449419128
0.7,7,4.90167252520117
0.7,8,3.98350664867173
0.7,9,4.67924773477468
0.7,10,3.90298429880252
0.06,1,2.36951857857048
0.06,2,3.10005108140728
0.06,3,2.7208826308043
0.06,4,4.49305896054586
0.06,5,4.94401364679854
0.06,6,5.61649403575857
0.06,7,6.61099795482244
0.06,8,6.7033405430022
0.06,9,6.76256801705062
0.06,10,6.99424608891646
0.7,1,5.31949621307199
0.7,2,5.12921969750749
0.7,3,5.35475350504507
0.7,4,5.59571698181293
0.7,5,4.86687637488071
0.7,6,4.64248041738872
0.7,7,4.76206728615829
0.7,8,4.65148583789452
0.7,9,5.50174127664949
0.7,10,4.1932952912645
0.06,1,2.66014526168875
0.06,2,3.10395015930024
0.06,3,3.82152458995902
0.06,4,4.967325006462
0.06,5,5.00891948998097
0.06,6,5.52718127668445
0.06,7,6.02645381056027
0.06,8,6.9026303542959
0.06,9,6.61834623531144
0.06,10,7.90375355446447
0.7,1,5.46363043835781
0.7,2,5.33506603997477
0.7,3,5.91666187452171
0.7,4,4.94514963840192
0.7,5,5.5213976149936
0.7,6,5.48477907533923
0.7,7,5.54300706077478
0.7,8,3.31347571549368
0.7,9,5.28373419279267
0.7,10,4.33252835049996
0.06,1,3.22541872631281
0.06,2,2.80759525139858
0.06,3,4.46228616865734
0.06,4,4.40261211312504
0.06,5,4.95617673618737
0.06,6,5.70283504069778
0.06,7,6.13894037913052
0.06,8,6.29132646886838
0.06,9,8.19699766974229
0.06,10,7.94415863612032
0.7,1,5.75111819346618
0.7,2,5.00436472860303
0.7,3,5.13898033635512
0.7,4,5.89298570286822
0.7,5,4.96515383859094
0.7,6,4.78585329338509
0.7,7,4.16805287391968
0.7,8,5.28696399981868
0.7,9,5.19573904025906
0.7,10,4.46308940268377
0.06,1,3.37324697641117
0.06,2,3.39807319762826
0.06,3,5.96382470971622
0.06,4,4.15459746860479
0.06,5,4.84528342329591
0.06,6,5.22585300979059
0.06,7,5.8429492599622
0.06,8,6.57807818010146
0.06,9,7.46110259190292
0.06,10,7.60395610093303
0.7,1,5.6857731219755
0.7,2,5.45251032606867
0.7,3,4.9540561434943
0.7,4,5.37944278242856
0.7,5,5.22309176444981
0.7,6,4.03055714354223
0.7,7,4.6618766213341
0.7,8,3.83090454529702
0.7,9,4.31488716184714
0.7,10,3.62018406046864
0.06,1,3.53666897665477
0.06,2,4.33127344377197
0.06,3,3.90370024478852
0.06,4,4.88254527638335
0.06,5,4.33132940197231
0.06,6,5.19892141875309
0.06,7,5.09413375197966
0.06,8,7.2344980836473
0.06,9,6.08891958367425
0.06,10,8.73130474000296
0.7,1,4.76189335336445
0.7,2,5.05238693231393
0.7,3,5.49654876724586
0.7,4,4.94876535473557
0.7,5,5.08772440507347
0.7,6,4.62445661203389
0.7,7,4.79126457955915
0.7,8,4.62122810617169
0.7,9,4.33794224136698
0.7,10,3.82536558914014
0.06,1,2.68564958257417
0.06,2,3.34648836994757
0.06,3,5.37880280144654
0.06,4,4.44798837191577
0.06,5,5.40290436435012
0.06,6,5.43440231071577
0.06,7,5.54512130625507
0.06,8,6.83156644099256
0.06,9,8.1022761153708
0.06,10,8.76339945982288
0.7,1,5.57954935502456
0.7,2,4.67237603062687
0.7,3,4.7084450230937
0.7,4,5.26146784498355
0.7,5,5.30686697449797
0.7,6,5.25754834247933
0.7,7,4.44245176134426
0.7,8,4.87815770852642
0.7,9,5.09092811529114
0.7,10,3.86752604578004
0.06,1,3.08194889013469
0.06,2,3.41946006629957
0.06,3,4.95408943670839
0.06,4,4.79927690725296
0.06,5,5.06688578524864
0.06,6,5.61910506391419
0.06,7,6.98420205270951
0.06,8,7.33899886983066
0.06,9,6.55891219507465
0.06,10,8.25957969877602
0.7,1,5.24917495460819
0.7,2,5.0439735528974
0.7,3,3.85322834020565
0.7,4,5.02675859342352
0.7,5,4.54341570808035
0.7,6,4.63265314206466
0.7,7,4.41359632232317
0.7,8,4.56697177938125
0.7,9,4.31968413619488
0.7,10,4.21543325063395
0.06,1,3.43274698458276
0.06,2,2.17248618876721
0.06,3,3.44747193882288
0.06,4,4.91960130345718
0.06,5,5.50778910033074
0.06,6,5.87144384924053
0.06,7,6.11999948065017
0.06,8,6.83853130666533
0.06,9,6.3084047300429
0.06,10,8.03361502550071
0.7,1,5.44004502853019
0.7,2,6.18099558210861
0.7,3,5.58394828817599
0.7,4,5.33148118366868
0.7,5,4.98025720079452
0.7,6,4.98240480408677
0.7,7,3.89450771174718
0.7,8,3.89020086071686
0.7,9,4.63631622246187
0.7,10,4.02820711757039
0.06,1,3.52225871782128
0.06,2,3.7400873744066
0.06,3,4.34893669175492
0.06,4,4.49804698284341
0.06,5,5.20167927803401
0.06,6,6.24137592862655
0.06,7,6.26312929128885
0.06,8,6.2618512906169
0.06,9,6.94379063222706
0.06,10,8.16144049688783
0.7,1,5.15739150990658
0.7,2,4.5882449514005
0.7,3,6.07700841477943
0.7,4,4.46607199456171
0.7,5,4.52808295317191
0.7,6,4.73667107779443
0.7,7,5.48033333640898
0.7,8,4.57999225367177
0.7,9,4.18019287291449
0.7,10,4.19765510966122
0.06,1,2.40638081284102
0.06,2,3.5676598380009
0.06,3,4.72491131696734
0.06,4,4.08390044703318
0.06,5,5.44628497786291
0.06,6,5.22452426047496
0.06,7,5.61067754013865
0.06,8,7.03590152110048
0.06,9,7.98802181324823
0.06,10,8.49253066424175
0.7,1,5.26766652208821
0.7,2,4.13071653231077
0.7,3,4.7821845166425
0.7,4,5.11368823268355
0.7,5,4.5894085462924
0.7,6,5.20318556187243
0.7,7,5.5072887133556
0.7,8,4.1635510663587
0.7,9,5.06017883838147
0.7,10,5.16684263060598
0.06,1,3.20161688790265
0.06,2,3.41734297351947
0.06,3,2.83267131805451
0.06,4,5.92536277306233
0.06,5,5.56955206186312
0.06,6,4.69038547096391
0.06,7,5.73501962530728
0.06,8,6.71623635497496
0.06,9,6.80653398097807
0.06,10,7.34222507914938
0.7,1,6.17362285991894
0.7,2,5.9261696609349
0.7,3,5.19710112130829
0.7,4,5.35847763349871
0.7,5,4.0374726169225
0.7,6,5.19810230859628
0.7,7,4.11594077442166
0.7,8,4.30064682412051
0.7,9,4.7366900155913
0.7,10,4.21578189100429
0.06,1,3.49721826123663
0.06,2,3.3833685910609
0.06,3,3.53966100211427
0.06,4,4.06055149416428
0.06,5,5.48935841621632
0.06,6,5.73632180715873
0.06,7,5.56918479222334
0.06,8,7.2126762987067
0.06,9,6.53021776879258
0.06,10,7.65260075007456
0.7,1,5.48168219825442
0.7,2,5.26444960709141
0.7,3,4.26309568814422
0.7,4,5.37037964375631
0.7,5,4.99466257567479
0.7,6,5.73554216637716
0.7,7,3.72191363031996
0.7,8,4.51502254894739
0.7,9,4.09105985309656
0.7,10,5.51754652772362
0.06,1,3.59781408016957
0.06,2,3.59360404452891
0.06,3,4.67941152769918
0.06,4,4.37211244786522
0.06,5,4.13867240925832
0.06,6,5.59707030783559
0.06,7,6.016872416332
0.06,8,7.5775305657645
0.06,9,9.23678165025038
0.06,10,7.32255417945781
0.7,1,4.93301780485093
0.7,2,5.301830645569
0.7,3,5.17517011842536
0.7,4,4.39153360351758
0.7,5,5.33455498591588
0.7,6,4.5018434794545
0.7,7,4.54090108503155
0.7,8,4.53630379737948
0.7,9,5.49525618048571
0.7,10,3.37972066790174
0.06,1,1.71089765233068
0.06,2,2.67090389804475
0.06,3,4.09251992396221
0.06,4,4.42623279432445
0.06,5,4.9418544471201
0.06,6,4.41312572639472
0.06,7,4.74753798099177
0.06,8,6.38066494657794
0.06,9,7.02779017324665
0.06,10,8.06147870365322
0.7,1,5.57207982516631
0.7,2,5.09996845126886
0.7,3,5.40485854672043
0.7,4,4.21500278289955
0.7,5,4.98383518421576
0.7,6,4.24488798148688
0.7,7,4.04597026033757
0.7,8,4.84758080618863
0.7,9,5.01742693848922
0.7,10,3.97422691713693
0.06,1,2.80516741412797
0.06,2,3.31431898656058
0.06,3,5.17926263005059
0.06,4,4.97430135160972
0.06,5,4.55202139678458
0.06,6,5.35250601777503
0.06,7,6.38459632994271
0.06,8,6.28277565846048
0.06,9,8.12833394876884
0.06,10,7.63092042947767
0.7,1,5.55425912482263
0.7,2,5.23261349135271
0.7,3,4.97164121564487
0.7,4,5.37271640716594
0.7,5,5.15838061887526
0.7,6,4.98498846909735
0.7,7,4.84027371288504
0.7,8,4.17144041366608
0.7,9,4.89979148335939
0.7,10,4.54550397131781
0.06,1,2.72921306654814
0.06,2,4.368091083908
0.06,3,3.50196619875154
0.06,4,4.33903888015597
0.06,5,4.9278058202017
0.06,6,5.73347305508568
0.06,7,6.8798677377613
0.06,8,6.653904660961
0.06,9,6.31118432943343
0.06,10,7.679293904756
0.7,1,5.8621553595844
0.7,2,4.84546098937322
0.7,3,5.83383850254074
0.7,4,5.00988879079671
0.7,5,5.20038689505232
0.7,6,4.16726760711142
0.7,7,4.60579195404011
0.7,8,5.27348980474482
0.7,9,4.28443136582215
0.7,10,3.71013014293134
0.06,1,2.5865544197602
0.06,2,4.33768692352697
0.06,3,3.72272654214081
0.06,4,4.82717734900584
0.06,5,6.48834204729497
0.06,6,5.97785716976646
0.06,7,6.02129866939919
0.06,8,6.78990826915675
0.06,9,8.80853676652809
0.06,10,7.89893249783962
0.7,1,4.696513144285
0.7,2,4.75070173218521
0.7,3,5.72864399665801
0.7,4,4.63309699776091
0.7,5,3.97006458406889
0.7,6,6.11589164892377
0.7,7,4.98033530609913
0.7,8,4.854164221217
0.7,9,5.21116642714297
0.7,10,4.11021527708858
0.06,1,3.01449878506033
0.06,2,4.19495874908672
0.06,3,4.46006248453887
0.06,4,4.22180626898989
0.06,5,5.04604853324905
0.06,6,5.42301143519153
0.06,7,6.83756982066895
0.06,8,6.71950697517161
0.06,9,7.12030576943288
0.06,10,7.31431542885959
0.7,1,6.38024111267571
0.7,2,4.96323637805385
0.7,3,4.80595760272053
0.7,4,5.17434113749084
0.7,5,5.04430004275347
0.7,6,5.91374751940488
0.7,7,5.1946664914066
0.7,8,4.33294417522924
0.7,9,4.21496433164254
0.7,10,4.64055996701739
0.06,1,3.41974390220918
0.06,2,4.29481317810842
0.06,3,4.67465837677049
0.06,4,4.61155552837165
0.06,5,4.52780413896053
0.06,6,4.4458456766884
0.06,7,6.08966091176333
0.06,8,6.76175953152763
0.06,9,8.18225526044857
0.06,10,8.6785362721672
0.7,1,6.59145199721368
0.7,2,4.63925857702453
0.7,3,5.58735533261568
0.7,4,4.533849121547
0.7,5,4.80059839934061
0.7,6,4.22965880072597
0.7,7,3.86123960609836
0.7,8,4.47713929485601
0.7,9,5.08360509133125
0.7,10,4.73626544416475
0.06,1,2.50451461537959
0.06,2,3.81141955368961
0.06,3,4.27077543583137
0.06,4,4.19330458776483
0.06,5,4.36970126403246
0.06,6,5.81019917352637
0.06,7,5.79165340706137
0.06,8,6.98952291013857
0.06,9,7.10577397917405
0.06,10,7.59583612081713
0.7,1,4.88549717952071
0.7,2,6.33722171978556
0.7,3,4.41270131768056
0.7,4,5.34513764788739
0.7,5,4.88953771264049
0.7,6,5.35071919256291
0.7,7,5.12840536920215
0.7,8,3.99767288166464
0.7,9,5.01499191085935
0.7,10,3.83000308578954
0.06,1,3.58796520667461
0.06,2,3.07377253152554
0.06,3,4.38287321599023
0.06,4,4.20750485934389
0.06,5,5.95560046715084
0.06,6,6.38901712606682
0.06,7,6.5852996136808
0.06,8,6.36052326895466
0.06,9,6.2096193301664
0.06,10,7.82654912823053
0.7,1,4.09693802184288
0.7,2,4.97152716589892
0.7,3,4.05687466764547
0.7,4,5.1298934404479
0.7,5,3.70566534813465
0.7,6,4.38919418147897
0.7,7,5.08902226949576
0.7,8,4.51069712074572
0.7,9,4.80598833161079
0.7,10,4.12108198655233
0.06,1,3.2587210280595
0.06,2,3.28889370503161
0.06,3,4.84798779970901
0.06,4,4.95160347662783
0.06,5,4.94373332007051
0.06,6,5.81199276283872
0.06,7,6.2963887986209
0.06,8,6.96610110054986
0.06,9,6.97671119046254
0.06,10,8.46610734417832
0.7,1,5.44684832758337
0.7,2,4.47909647774469
0.7,3,4.07608552805241
0.7,4,4.81044174837652
0.7,5,4.33501982631507
0.7,6,4.12680449295961
0.7,7,4.68900837167874
0.7,8,4.49367795321081
0.7,9,4.83415855193325
0.7,10,4.84271189608052
0.06,1,4.00285241303552
0.06,2,3.03479212084183
0.06,3,4.78680354691512
0.06,4,4.62912879025599
0.06,5,6.34230071595447
0.06,6,7.03986659347294
0.06,7,5.98583056830505
0.06,8,7.51809573767179
0.06,9,7.25595518383469
0.06,10,7.15861587113033
0.7,1,6.25482054022609
0.7,2,4.3801688094964
0.7,3,4.08179841116058
0.7,4,5.00071697515996
0.7,5,4.56156104252878
0.7,6,3.95983320589506
0.7,7,4.66477773859067
0.7,8,4.66077617535981
0.7,9,3.97883534923565
0.7,10,4.53739227809961
0.06,1,3.29176784485194
0.06,2,3.87289459785796
0.06,3,3.72712356022025
0.06,4,5.64024863873058
0.06,5,4.34023250830705
0.06,6,5.08002713262509
0.06,7,6.2012184754046
0.06,8,6.82341220547768
0.06,9,7.76920676690546
0.06,10,8.37583479028589
0.7,1,5.41341156895664
0.7,2,5.26875395751332
0.7,3,4.79008935601209
0.7,4,4.47366719715613
0.7,5,4.40298279311341
0.7,6,3.53316999811165
0.7,7,4.59658739674696
0.7,8,4.69414211836137
0.7,9,4.46033156701519
0.7,10,4.75701769324859
0.06,1,3.34103452981897
0.06,2,3.06607224493684
0.06,3,4.13429284406229
0.06,4,5.09711554794157
0.06,5,5.30765757604975
0.06,6,4.92777522987434
0.06,7,6.15181327993507
0.06,8,6.98957303929392
0.06,9,7.20824522673044
0.06,10,8.38329421580206
0.7,1,5.77708040148397
0.7,2,5.84722179523165
0.7,3,6.10386557558699
0.7,4,5.92087440983118
0.7,5,4.93010408485471
0.7,6,4.54311317535174
0.7,7,5.03936631410575
0.7,8,4.26786761715023
0.7,9,3.73675571869083
0.7,10,3.91101074927765
0.06,1,2.90465286533999
0.06,2,3.20492012122833
0.06,3,3.63895522526711
0.06,4,3.94662480348406
0.06,5,5.12138546845346
0.06,6,5.80715879984666
0.06,7,6.61475663233543
0.06,8,6.74284296022694
0.06,9,7.51320056313239
0.06,10,7.85635629400666
0.7,1,4.81389221157681
0.7,2,4.22230438106694
0.7,3,3.32508928796202
0.7,4,4.52614763548301
